Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,072-1,509","1,084 - 1,124 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,072-1,240","1,124 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,114-1,387","1,062 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,114-1,284","1,062 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,134-1,306","1,062 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,164-1,337","1,062 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,136-1,308","1,175 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,139-1,478","955 - 1,000 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,139-1,311",955 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,199-1,374",955 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,144-1,361","1,196 - 1,323 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,144-1,316","1,196 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,154-1,327","1,196 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,372-1,701","1,352 - 1,435 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,372-1,523","1,435 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,516-1,678","1,352 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,476-1,775","1,368 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,476-1,635","1,368 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,606-1,775","1,368 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,506-1,668","1,355 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$915-1,021",692 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$1,162-1,282",912 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,267-1,454","1,124 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,179-1,361","1,323 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,$900-994,692 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,141-1,320","1,000 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,225-1,410","1,278 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,531-1,701","1,352 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,2BRs,2Bathrooms,"$1,303-1,509","1,084 Sq Ft"
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$1,090-1,198",819 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$987-1,087",788 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,$900-993,692 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$1,232-1,407",956 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$1,232-1,354",956 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,1Bedroom,1Bathroom,"$1,282-1,407",956 Sq Ft
2/27/2019,Sonterra Luxury Apartment Homes,"8801 N FM 620,
","Austin,",TX,3BRs,2Bathrooms,"$1,551-1,710","1,368 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,Studio,1Bathroom,"$1,115-1,449",548 - 605 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,Studio,1Bathroom,"$1,222-1,314",548 - 605 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,Studio,1Bathroom,"$1,226-1,319",548 - 605 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,Studio,1Bathroom,"$1,347-1,449",548 - 605 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,307-1,556",710 - 772 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,400-1,506",710 - 772 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,447-1,556",710 - 772 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,311-1,660",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,371-1,475",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,385-1,490",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,418-1,525",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,460-1,570",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,543-1,660",762 - 822 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,316-1,651",700 - 756 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,349-1,451",700 - 756 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,363-1,466",700 - 756 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,377-1,481",700 - 756 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,535-1,651",700 - 756 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,462-1,808",808 - 875 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,509-1,623",808 - 875 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,523-1,638",808 - 875 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,681-1,808",808 - 875 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,499-1,707",849 - 937 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,545-1,662",849 - 937 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,559-1,677",849 - 937 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,568-1,687",849 - 937 Sq Ft
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,694-2,133","1,198 - 1,271 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,708-1,898","1,198 - 1,271 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,721-1,913","1,198 - 1,271 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,753-1,948","1,198 - 1,271 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,700-2,124","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,704-1,894","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,745-1,939","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,758-1,954","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,866-2,074","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,911-2,124","1,165 - 1,235 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,732-2,145","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,746-1,940","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,759-1,955","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,786-1,985","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,912-2,125","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,930-2,145","1,214 - 1,304 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,799-2,029","1,263 - 1,293 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,799-1,999","1,263 - 1,293 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,812-2,014","1,263 - 1,293 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,817-2,019","1,263 - 1,293 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,826-2,029","1,263 - 1,293 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,3BRs,2Bathrooms,"$2,045-2,523","1,471 - 1,544 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,3BRs,2Bathrooms,"$2,104-2,338","1,471 - 1,544 Sq Ft"
2/27/2019,Hanover Oak Hill,"6701 Rialto Blvd,
","Austin,",TX,3BRs,2Bathrooms,"$2,270-2,523","1,471 - 1,544 Sq Ft"
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$995-1,275",681 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$995-1,270",681 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,345-1,770","1,083 Sq Ft"
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,410-2,080","1,241 Sq Ft"
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,655-2,080","1,241 Sq Ft"
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,060-1,345",765 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,075-1,345",765 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,005-1,275",681 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,060-1,330",765 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,1Bathroom,"$1,200-1,440",878 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,1Bathroom,"$1,205-1,440",878 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,1Bathroom,"$1,200-1,435",878 Sq Ft
2/27/2019,Arboretum at Stonelake,"9801 Stonelake Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,410-1,645","1,241 Sq Ft"
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,125-1,565",672 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,130-1,430",672 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,180-1,550",730 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,180-1,480",730 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,215-1,515",730 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,230-1,530",730 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,2BRs,1Bathroom,"$1,300-1,855",892 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,2BRs,1Bathroom,"$1,305-1,750",892 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,2BRs,1Bathroom,"$1,390-1,835",892 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,2BRs,2Bathrooms,"$1,385-1,845",922 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,075-1,365",500 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,080-1,365",500 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,280-1,565",672 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,265-1,550",730 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,2BRs,2Bathrooms,"$1,420-1,755",922 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,075-1,355",500 Sq Ft
2/27/2019,Stoney Ridge Apartments,"3200 S 1st St,
","Austin,",TX,1Bedroom,1Bathroom,"$1,125-1,405",672 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,237-1,612",631 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,278-1,551",631 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,337-1,918",637 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,360-1,647",637 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,422-1,950",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,434-1,736",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,559-1,872",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,743-3,375","1,256 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,858-2,554","1,256 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,428-2,259",901 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,428-1,748",901 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,610-1,950",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,467-1,793",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,689-3,349","1,108 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,726-2,395","1,108 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,471-1,903",901 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,372-1,774",724 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,422-1,834",769 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,888-3,655","1,263 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,888-3,088","1,263 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,619-2,253",901 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,337-1,881",637 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,367-1,918",637 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,624-2,259",901 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,2BRs,2Bathrooms,"$1,843-3,017","1,256 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,1Bedroom,1Bathroom,CallforRent,761 Sq Ft
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,384 Sq Ft"
4/7/2019,Cliffs at Barton Creek,"3050 Tamarron Blvd,
","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,392 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,051-1,231",656 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,109-1,378",744 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,156-1,251",747 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,166-1,291",656 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,214 ",851 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,276-1,369",744 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,279-1,416",747 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,334-1,399",851 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,345-1,415",916 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,1½Bathrooms,"$1,420-1,580",955 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,465-1,530","1,097 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,555-1,635","1,214 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,579-1,664",999 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,599-1,764","1,034 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,690-1,730","1,097 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,765-1,825","1,214 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,776-2,013","1,216 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,3BRs,2Bathrooms,"$1,976-2,384","1,400 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,374-1,420",968 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,1Bedroom,1Bathroom,"$1,335-1,379",863 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,424-1,534","1,034 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,1½Bathrooms,"$1,370-1,485",955 Sq Ft
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,901 ","1,393 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$2,836 ","1,751 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,1½Bathrooms,"$1,576-1,811","1,030 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,2BRs,2Bathrooms,"$1,701-1,786","1,182 Sq Ft"
4/7/2019,Riata,"12300 Riata Trace Pky,
","Austin,",TX,3BRs,2Bathrooms,"$2,121-2,366","1,554 Sq Ft"
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,339-1,922","1,125 Sq Ft"
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,1Bedroom,1Bathroom,"$1,345-2,134",825 Sq Ft
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,1Bedroom,1Bathroom,CallforRent,624 Sq Ft
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,1Bedroom,1Bathroom,CallforRent,909 Sq Ft
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,1Bedroom,1Bathroom,CallforRent,923 Sq Ft
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,2BRs,2Bathrooms,CallforRent,999 Sq Ft
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,139 Sq Ft"
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,299 Sq Ft"
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,233 - 1,299 Sq Ft"
4/7/2019,Tacara Steiner Ranch,"4306 N Quinlan Park Rd,
","Austin,",TX,3BRs,2Bathrooms,"$2,389-3,717","1,393 Sq Ft"
4/7/2019,The Santal,"7624 Tecoma Cir,
","Austin,",TX,1Bedroom,1Bathroom,"$1,425 ",806 Sq Ft
4/7/2019,The Santal,"7624 Tecoma Cir,
","Austin,",TX,1Bedroom,1Bathroom,"$1,450 ",893 Sq Ft
